Gene,log2FoldChange,pvalue,padj
Vmn1r124,NA,NA,NA
Vmn1r125,NA,NA,NA
Vmn1r126,NA,NA,NA
Vmn1r127,NA,NA,NA
Vmn1r128,NA,NA,NA
Vmn1r129,NA,NA,NA
Gm6882,NA,NA,NA
Gm4541,NA,NA,NA
Vmn1r130,NA,NA,NA
Vmn1r131,NA,NA,NA
Vmn1r132,NA,NA,NA
Gm8600,NA,NA,NA
Vmn1r247,NA,NA,NA
Vmn1r248,NA,NA,NA
Vmn1r135,NA,NA,NA
Vmn1r249,NA,NA,NA
Gm5891,NA,NA,NA
Vmn1r137,NA,NA,NA
Vmn1r138,NA,NA,NA
Gm6176,NA,NA,NA
Vmn1r139,NA,NA,NA
Gm16451,NA,NA,NA
Vmn1r250,NA,NA,NA
Vmn1r142,NA,NA,NA
Vmn1r143,NA,NA,NA
Vmn1r251,NA,NA,NA
Vmn1r252,NA,NA,NA
Vmn1r253,NA,NA,NA
Vmn1r254,NA,NA,NA
Vmn1r148,NA,NA,NA
Vmn1r149,NA,NA,NA
Gm10665,NA,NA,NA
Vmn1r151,NA,NA,NA
Vmn1r152,NA,NA,NA
Vmn1r255,NA,NA,NA
Vmn1r256,NA,NA,NA
Gm4565,NA,NA,NA
Vmn1r155,NA,NA,NA
Vmn1r257,NA,NA,NA
Gm4567,NA,NA,NA
Vmn1r157,NA,NA,NA
Vmn1r158,NA,NA,NA
Vmn1r159,NA,NA,NA
Vmn1r160,NA,NA,NA
Gm8708,NA,NA,NA
Vmn1r258,NA,NA,NA
Vmn1r259,NA,NA,NA
Vmn1r163,NA,NA,NA
Vmn1r260,NA,NA,NA
Gm10662,NA,NA,NA
Vmn1r165,NA,NA,NA
Vmn1r166,NA,NA,NA
Gm6902,NA,NA,NA
Nlrp4e,NA,NA,NA
Nlrp5,0.062606314,0.829326413,NA
Vmn1r167,NA,NA,NA
Vmn1r168,NA,NA,NA
Vmn1r169,NA,NA,NA
Vmn1r170,NA,NA,NA
Vmn1r171,NA,NA,NA
Vmn1r172,NA,NA,NA
Vmn1r173,NA,NA,NA
Vmn1r174,NA,NA,NA
Vmn1r175,NA,NA,NA
Vmn1r176,NA,NA,NA
Vmn1r177,NA,NA,NA
Vmn1r178,NA,NA,NA
Vmn1r179,NA,NA,NA
Vmn1r180,NA,NA,NA
LOC115486484,NA,NA,NA
Vmn1r181,NA,NA,NA
V1rd19,NA,NA,NA
Vmn1r183,0.062606314,0.829326413,NA
Gm51469,-0.006990353,0.982302867,NA
Gm51470,NA,NA,NA
Gm38964,NA,NA,NA
Irgc1,-0.006794037,0.982575831,NA
Gm36159,0.100024147,0.790380496,NA
LOC115486505,NA,NA,NA
LOC118567475,NA,NA,NA
Gm26550,0.466336056,0.252715649,NA
Gm4598,0.273570783,0.420571024,NA
Tex101,0.358582378,0.325236719,NA
Gm1096,NA,NA,NA
Lypd10,0.062606314,0.829326413,NA
Lypd11,NA,NA,NA
Cd177,-0.006841407,0.982509707,NA
Gm5893,NA,NA,NA
Gm38965,-0.074302853,0.798075179,NA
Lypd4,0.062606314,0.829326413,NA
Dmrtc2,NA,NA,NA
Gm38966,NA,NA,NA
Gm36809,0.062606314,0.829326413,NA
Mir7046,-0.074302853,0.798075179,NA
Mir7047,NA,NA,NA
Mir6537,NA,NA,NA
D930028M14Rik,0.133645887,0.648360396,NA
Mir7048,NA,NA,NA
9130221H12Rik,NA,NA,NA
Cnfn,0.309392253,0.390120607,NA
Gm38967,NA,NA,NA
Ceacam2,-0.074302853,0.798075179,NA
Gm29918,NA,NA,NA
Gm38569,NA,NA,NA
Erich4,NA,NA,NA
Gm38969,NA,NA,NA
LOC118567478,0.160544789,0.614390812,NA
Gm51461,NA,NA,NA
Cyp2b10,0.062606314,0.829326413,NA
Gm51474,NA,NA,NA
Cyp2b13,NA,NA,NA
Cyp2b9,NA,NA,NA
Vmn1r184,NA,NA,NA
Gm42375,NA,NA,NA
Cyp2a4,NA,NA,NA
Nlrp9c,NA,NA,NA
Nlrp4a,NA,NA,NA
Nlrp9a,NA,NA,NA
Vmn1r185,NA,NA,NA
Cyp2b23,NA,NA,NA
Gm51442,NA,NA,NA
Cyp2b19,NA,NA,NA
Gm51443,NA,NA,NA
Cyp2g1,NA,NA,NA
Cyp2a5,NA,NA,NA
Cyp2a22,NA,NA,NA
Cyp2a12,NA,NA,NA
Gm51444,NA,NA,NA
Mir1191,NA,NA,NA
Gm30543,-0.074302853,0.798075179,NA
Gm45975,NA,NA,NA
Ttc9b,-0.114335408,0.792523433,NA
Gm26891,0.062606314,0.829326413,NA
LOC118567479,-0.006841407,0.982509707,NA
Gm38976,NA,NA,NA
LOC115486571,NA,NA,NA
n-TIaat16,NA,NA,NA
1700028B04Rik,0.140838661,0.638968636,NA
Ifnl2,NA,NA,NA
Ifnl3,NA,NA,NA
Sycn,NA,NA,NA
Gm38977,NA,NA,NA
Mir7049,NA,NA,NA
Ccer2,0.207033073,0.617169471,NA
n-TKctt24,NA,NA,NA
Gm10648,NA,NA,NA
Gm44700,0.41351806,0.28679497,NA
Gm38979,NA,NA,NA
Gm26604,NA,NA,NA
Mir1963,NA,NA,NA
Gm45977,0.583378484,0.179046115,NA
4932431P20Rik,0.062606314,0.829326413,NA
Gm38982,NA,NA,NA
4930432E11Rik,0.573783308,0.183592279,NA
Catsperg2,-0.007794686,0.981211855,NA
Gm23103,NA,NA,NA
Mir1964,-0.341101148,0.33605035,NA
Mir7668,NA,NA,NA
LOC118567480,-0.007616295,0.981450285,NA
Ovol3,0.127299763,0.775003965,NA
4930479H17Rik,0.160544789,0.614390812,NA
Gm25259,-0.074302853,0.798075179,NA
Gm42376,NA,NA,NA
Hcst,-0.34321156,0.33090434,NA
Gm45979,NA,NA,NA
Nphs1,-0.142757436,0.623043697,NA
Nphs1os,NA,NA,NA
Prodh2,-0.142757436,0.623043697,NA
Arhgap33os,0.256949266,0.441296507,NA
Gm38670,NA,NA,NA
Mir3569,NA,NA,NA
Etv2,0.062606314,0.829326413,NA
Pmis2,0.062606314,0.829326413,NA
2200002J24Rik,-0.074302853,0.798075179,NA
Krtdap,NA,NA,NA
Ffar2,-0.007303536,0.981873052,NA
Gm32236,NA,NA,NA
Ffar3,NA,NA,NA
Ffar1,NA,NA,NA
D7Ertd128e,NA,NA,NA
Hamp2,NA,NA,NA
Gm42377,0.101383681,0.781785901,NA
Gm38984,-0.313097913,0.455248551,NA
Mir7050,NA,NA,NA
LOC118567482,NA,NA,NA
Gm10640,-0.007303536,0.981873052,NA
LOC118567483,NA,NA,NA
Scgb2b1,NA,NA,NA
Scgb1b2,NA,NA,NA
Scgb2b2,NA,NA,NA
Scgb2b3,NA,NA,NA
Scgb1b3,NA,NA,NA
Scgb2b4-ps,NA,NA,NA
Scgb2b6,NA,NA,NA
Scgb2b7,NA,NA,NA
Scgb1b7,NA,NA,NA
Gm29627,NA,NA,NA
Gm5329,NA,NA,NA
Scgb2b10,NA,NA,NA
Scgb1b10,NA,NA,NA
Scgb2b30,NA,NA,NA
Scgb2b11,NA,NA,NA
Scgb2b12,NA,NA,NA
Scgb1b12,NA,NA,NA
Scgb1b29,NA,NA,NA
Gm5116,NA,NA,NA
Scgb2b13-ps,NA,NA,NA
LOC118567485,NA,NA,NA
Gm5058,NA,NA,NA
Scgb2b15,NA,NA,NA
Scgb1b15,NA,NA,NA
Gm9156,NA,NA,NA
Scgb2b17,NA,NA,NA
Scgb1b17,NA,NA,NA
Scgb2b33,NA,NA,NA
Gm6003,NA,NA,NA
Scgb2b18,NA,NA,NA
Scgb2b19,NA,NA,NA
Scgb1b19,NA,NA,NA
Scgb2b20,NA,NA,NA
Scgb1b20,NA,NA,NA
Scgb2b21,NA,NA,NA
Gm12770,NA,NA,NA
Scgb2b23-ps,NA,NA,NA
Gm12763,NA,NA,NA
Scgb2b24,NA,NA,NA
Scgb1b24,NA,NA,NA
Scgb2b26,NA,NA,NA
Scgb1b26-ps,NA,NA,NA
Scgb2b27,NA,NA,NA
Scgb1b27,NA,NA,NA
Scgb1b30,-0.171104347,0.587628247,NA
Gm35297,NA,NA,NA
Gm38987,0.062606314,0.829326413,NA
Gm25922,NA,NA,NA
Gm35534,-0.133772939,0.716029314,NA
Gm35724,NA,NA,NA
Gm51475,NA,NA,NA
Gm35665,NA,NA,NA
Gm35889,NA,NA,NA
Gm38988,NA,NA,NA
Gm24505,NA,NA,NA
n-TTagt9,NA,NA,NA
Gm51476,NA,NA,NA
Slc7a9,NA,NA,NA
Gm42379,NA,NA,NA
Gm36234,NA,NA,NA
Gm38990,NA,NA,NA
Gm36286,NA,NA,NA
Gm38991,0.135405395,0.646040312,NA
Gm36340,NA,NA,NA
Gm46016,0.062606314,0.829326413,NA
Gm38992,NA,NA,NA
Gm36420,NA,NA,NA
Gm36567,NA,NA,NA
Gm36830,NA,NA,NA
Gm28076,NA,NA,NA
Gm28075,NA,NA,NA
Gm38994,NA,NA,NA
Gm29919,NA,NA,NA
Gm38995,NA,NA,NA
Gm38439,NA,NA,NA
Gm28077,NA,NA,NA
Gm51477,NA,NA,NA
4930505M18Rik,NA,NA,NA
Gm22302,NA,NA,NA
Gm30684,0.576886998,0.181919044,NA
Gm30771,0.062606314,0.829326413,NA
Gm30912,NA,NA,NA
Gm28453,NA,NA,NA
Gm22638,0.062606314,0.829326413,NA
Gm6818,NA,NA,NA
Gm6605,NA,NA,NA
Gm5591,NA,NA,NA
Gm29087,NA,NA,NA
Gm4454,NA,NA,NA
LOC115486857,NA,NA,NA
Gm21115,NA,NA,NA
Gm21276,NA,NA,NA
1700010N08Rik,NA,NA,NA
Gm24797,NA,NA,NA
Gm21129,NA,NA,NA
Gm21136,NA,NA,NA
Gm32110,NA,NA,NA
LOC115486858,NA,NA,NA
Gm6833,NA,NA,NA
Gm33067,NA,NA,NA
Gm1988,NA,NA,NA
Gm6124,NA,NA,NA
Gm33382,NA,NA,NA
LOC115486859,NA,NA,NA
Gm29258,NA,NA,NA
Gm9271,NA,NA,NA
Gm5114,NA,NA,NA
LOC115486596,NA,NA,NA
Gm51478,NA,NA,NA
Gm26327,NA,NA,NA
Gm34052,0.299587681,0.401159385,NA
Gm38996,NA,NA,NA
4933402C06Rik,NA,NA,NA
A230077H06Rik,NA,NA,NA
Gm51479,NA,NA,NA
4930433I11Rik,NA,NA,NA
Gm38997,NA,NA,NA
Gm4884,NA,NA,NA
1700110I07Rik,NA,NA,NA
Gm9239,NA,NA,NA
Gm2128,NA,NA,NA
Gm34811,NA,NA,NA
Gm6866,NA,NA,NA
Gm5592,-0.074302853,0.798075179,NA
Vmn2r-ps54,NA,NA,NA
Vmn2r58,NA,NA,NA
Vmn2r59,NA,NA,NA
Vmn2r60,NA,NA,NA
Vmn2r61,NA,NA,NA
Vmn2r-ps60,NA,NA,NA
4933421I07Rik,NA,NA,NA
LOC118567525,NA,NA,NA
Gm38998,0.360565978,0.419881532,NA
LOC115486519,NA,NA,NA
Vmn2r62,NA,NA,NA
Gm2381,-0.074302853,0.798075179,NA
Vmn2r63,NA,NA,NA
Vmn2r-ps158,NA,NA,NA
Gm17768,0.062606314,0.829326413,NA
Zfp936,NA,NA,NA
LOC118567464,NA,NA,NA
EU599041,NA,NA,NA
Gm35588,-0.221630841,0.583095855,NA
Siglecf,0.133645887,0.648360396,NA
Gm38999,0.062606314,0.829326413,NA
Lim2,0.135405395,0.646040312,NA
Nkg7,0.161467892,0.613277245,NA
Mir7051,-0.006841407,0.982509707,NA
4931406B18Rik,NA,NA,NA
Siglecl1,NA,NA,NA
Ceacam18,0.062606314,0.829326413,NA
LOC118567526,0.428317519,0.274537835,NA
Klk13,0.140838661,0.638968636,NA
2310002F09Rik,-0.027869543,0.948337605,NA
Klk12,0.299587681,0.401159385,NA
Klk11,NA,NA,NA
Klk9,0.576886998,0.181919044,NA
Klk7,-0.006841407,0.982509707,NA
Klk6,NA,NA,NA
Klk5,0.062606314,0.829326413,NA
Klk15,0.062606314,0.829326413,NA
Klk1b7-ps,NA,NA,NA
Klk1b8,NA,NA,NA
Klk1b1,NA,NA,NA
Klk1b9,NA,NA,NA
Klk1b11,NA,NA,NA
Klk1b21,-0.142757436,0.623043697,NA
Klk1b26,NA,NA,NA
Klk1b27,NA,NA,NA
Klk1b22,NA,NA,NA
Klk1b16,NA,NA,NA
Klk1b24,0.062606314,0.829326413,NA
Klk1b3,NA,NA,NA
Klk1b4,NA,NA,NA
Klk1b5,NA,NA,NA
Gm10109,0.513829872,0.213263893,NA
Klk1,NA,NA,NA
Gm36864,-0.143149588,0.709425109,NA
LOC115486841,NA,NA,NA
Snord88a,0.358582378,0.325236719,NA
Acp4,0.299587681,0.401159385,NA
Gm15517,-0.007659312,0.981392615,NA
Gm18905,0.135405395,0.646040312,NA
Gm39001,0.062606314,0.829326413,NA
Gm39002,NA,NA,NA
Gm39003,0.094736925,0.787429004,NA
Aspdh,0.089681937,0.80211769,NA
5430431A17Rik,0.262140077,0.529751157,NA
Mir7053,NA,NA,NA
Gm15396,NA,NA,NA
2310016G11Rik,NA,NA,NA
Izumo2,NA,NA,NA
Gm29791,NA,NA,NA
Il4i1,-0.448729114,0.250635759,NA
Mir707,NA,NA,NA
Mir7054,0.062606314,0.829326413,NA
Mir150,NA,NA,NA
Snord35b,NA,NA,NA
Mir5121,NA,NA,NA
Mir7055,NA,NA,NA
Gfy,0.576886998,0.181919044,NA
Pth2,-0.173038277,0.585327301,NA
Gm31097,0.157562152,0.61801073,NA
Slc6a16,0.062606314,0.829326413,NA
Gm23585,NA,NA,NA
Slc6a21,NA,NA,NA
Gm39006,-0.253757498,0.529641294,NA
LOC118567528,0.062606314,0.829326413,NA
Gm39008,NA,NA,NA
Sec1,-0.01432593,0.972078877,NA
Ntn5,-0.367940364,0.417066887,NA
Spaca4,NA,NA,NA
Gm5897,NA,NA,NA
Gm45983,NA,NA,NA
Gm39010,-0.007258667,0.981934221,NA
Kcnj11,NA,NA,NA
Gm51481,NA,NA,NA
Ush1c,0.299587681,0.401159385,NA
Otog,0.299587681,0.401159385,NA
Gm45923,NA,NA,NA
LOC115486835,-0.123179842,0.741663177,NA
Gm31882,NA,NA,NA
Saa1,NA,NA,NA
Saa2,NA,NA,NA
Gm39011,NA,NA,NA
Ldhc,0.062606314,0.829326413,NA
Gm39012,-0.173038277,0.585327301,NA
C86187,NA,NA,NA
Gm31941,0.286897719,0.482567166,NA
Gm9999,NA,NA,NA
Mir7056,NA,NA,NA
Gm14377,-0.017053923,0.96797978,NA
Mrgpra6,-0.12325048,0.733593225,NA
Mrgpra9,0.135405395,0.646040312,NA
Mrgpra1,NA,NA,NA
Gm25326,NA,NA,NA
Mrgpra2a,NA,NA,NA
Mrgpra2b,NA,NA,NA
Mrgpra3,NA,NA,NA
Mrgpra4,NA,NA,NA
Mrgprx1,NA,NA,NA
Mrgprb5,NA,NA,NA
Mrgprb4,NA,NA,NA
Mrgprb13,NA,NA,NA
Mrgprb8,NA,NA,NA
Mrgprb1,NA,NA,NA
Mrgprx2,NA,NA,NA
Mrgprb2,NA,NA,NA
Mrgprb3,NA,NA,NA
Gm45086,NA,NA,NA
Gm32263,NA,NA,NA
Csrp3,0.099231205,0.807742858,NA
LOC115486422,0.161467892,0.613277245,NA
LOC115486410,0.307489525,0.392243102,NA
Gm32849,0.25164075,0.448128986,NA
Gm51448,-0.124317524,0.730015268,NA
Dbx1,0.410306923,0.288616574,NA
Gm45985,-0.074302853,0.798075179,NA
Gm32962,0.295380167,0.406024164,NA
Slc6a5,0.257116002,0.536243711,NA
Nell1os,NA,NA,NA
4933405O20Rik,NA,NA,NA
Gm33015,NA,NA,NA
Gm33136,0.062606314,0.829326413,NA
1700015G11Rik,NA,NA,NA
LOC118567530,-0.157089233,0.604723688,NA
Gm33898,0.062606314,0.829326413,NA
Gm22444,NA,NA,NA
Gm33990,NA,NA,NA
Mir6238,NA,NA,NA
LOC115486569,NA,NA,NA
Gm26482,NA,NA,NA
Siglech,NA,NA,NA
Gm39017,NA,NA,NA
Gm9962,NA,NA,NA
Mir6389,NA,NA,NA
Gm23911,NA,NA,NA
Gm26288,NA,NA,NA
n-TEttc7,NA,NA,NA
Gm39019,NA,NA,NA
LOC115486747,NA,NA,NA
Gm22496,NA,NA,NA
Gm25648,NA,NA,NA
Gm24306,NA,NA,NA
Gm25934,NA,NA,NA
Gm25156,NA,NA,NA
Gm26488,NA,NA,NA
Gm24220,NA,NA,NA
Gm24653,NA,NA,NA
Gm24969,NA,NA,NA
Gm24417,NA,NA,NA
Gm25121,NA,NA,NA
Gm24657,NA,NA,NA
Gm26230,NA,NA,NA
Gm23922,NA,NA,NA
Gm25314,NA,NA,NA
Gm26096,NA,NA,NA
Gm22996,NA,NA,NA
Gm26499,NA,NA,NA
Gm25646,NA,NA,NA
Gm26498,NA,NA,NA
Gm23660,NA,NA,NA
Gm23933,NA,NA,NA
Gm24862,NA,NA,NA
Gm24866,NA,NA,NA
Gm22348,NA,NA,NA
Gm26466,NA,NA,NA
Gm24799,NA,NA,NA
Gm24088,NA,NA,NA
Gm25463,NA,NA,NA
Gm25229,NA,NA,NA
Gm24528,NA,NA,NA
Gm23356,NA,NA,NA
Gm25449,NA,NA,NA
Gm24872,NA,NA,NA
Gm26337,NA,NA,NA
Gm23145,NA,NA,NA
Gm22130,NA,NA,NA
Gm25988,NA,NA,NA
Gm25221,NA,NA,NA
Gm26389,NA,NA,NA
Gm23471,NA,NA,NA
Gm25120,NA,NA,NA
Gm24418,NA,NA,NA
Gm23687,NA,NA,NA
Gm22393,NA,NA,NA
Gm24639,NA,NA,NA
Gm24566,NA,NA,NA
Gm22111,NA,NA,NA
Gm23076,NA,NA,NA
Gm25874,NA,NA,NA
Gm25088,NA,NA,NA
Gm22510,NA,NA,NA
Gm24027,NA,NA,NA
Gm22524,NA,NA,NA
Gm22630,NA,NA,NA
Gm25741,NA,NA,NA
Gm26059,NA,NA,NA
Gm25175,NA,NA,NA
Gm22511,NA,NA,NA
Gm25077,NA,NA,NA
Gm22834,NA,NA,NA
Gm24926,NA,NA,NA
Gm26200,NA,NA,NA
Gm22632,NA,NA,NA
Gm23254,NA,NA,NA
Gm26390,NA,NA,NA
Gm26366,NA,NA,NA
Gm26336,NA,NA,NA
Gm26283,NA,NA,NA
Gm25098,NA,NA,NA
Gm24702,NA,NA,NA
Gm26432,NA,NA,NA
Gm25462,NA,NA,NA
Gm24495,NA,NA,NA
Gm25523,NA,NA,NA
Gm22255,NA,NA,NA
Gm23449,NA,NA,NA
Gm23310,NA,NA,NA
Gm25461,NA,NA,NA
Gm24310,NA,NA,NA
Gm22909,NA,NA,NA
Gm25823,NA,NA,NA
Gm25647,NA,NA,NA
Gm22252,NA,NA,NA
Gm26392,NA,NA,NA
Gm24219,NA,NA,NA
Gm25230,NA,NA,NA
Gm22627,NA,NA,NA
Gm24585,NA,NA,NA
Gm23305,NA,NA,NA
Gm24206,NA,NA,NA
Gm25085,NA,NA,NA
Gm25209,NA,NA,NA
Gm23682,NA,NA,NA
Gm24654,NA,NA,NA
Gm26334,NA,NA,NA
Gm25742,NA,NA,NA
Gm25585,NA,NA,NA
Gm25840,NA,NA,NA
Gm25089,NA,NA,NA
Gm24040,NA,NA,NA
Gm22050,NA,NA,NA
Gm23286,NA,NA,NA
Gm24021,NA,NA,NA
Gm22274,NA,NA,NA
Gm24652,NA,NA,NA
Gm23618,NA,NA,NA
Gm23688,NA,NA,NA
Gm24570,NA,NA,NA
Gm26467,NA,NA,NA
Gm25194,NA,NA,NA
Gm22640,NA,NA,NA
Gm24952,NA,NA,NA
Gm25087,NA,NA,NA
Gm23944,NA,NA,NA
Gm22629,NA,NA,NA
Gm26374,NA,NA,NA
Gm26284,NA,NA,NA
Gm25452,NA,NA,NA
Gm25984,NA,NA,NA
Gm25146,NA,NA,NA
Gm24759,NA,NA,NA
Gm24100,NA,NA,NA
Gm22253,NA,NA,NA
Gm25017,NA,NA,NA
Gm23575,NA,NA,NA
Gm22391,NA,NA,NA
Gm22449,NA,NA,NA
Gm24137,NA,NA,NA
Gm22912,NA,NA,NA
Gm25710,NA,NA,NA
Gm26434,NA,NA,NA
Gm23560,NA,NA,NA
Gm25870,NA,NA,NA
Ipw,NA,NA,NA
Gm23862,NA,NA,NA
Gm26504,NA,NA,NA
LOC115486752,NA,NA,NA
Gm22131,NA,NA,NA
Gm24153,NA,NA,NA
Gm26365,NA,NA,NA
Gm24609,NA,NA,NA
Gm24264,NA,NA,NA
Gm25155,NA,NA,NA
Gm25816,NA,NA,NA
Gm23141,NA,NA,NA
Gm23767,NA,NA,NA
Gm22417,NA,NA,NA
Gm22584,NA,NA,NA
Gm26270,NA,NA,NA
Gm23089,NA,NA,NA
Gm24711,NA,NA,NA
Gm26188,NA,NA,NA
Gm23265,NA,NA,NA
Gm24518,NA,NA,NA
Gm25944,NA,NA,NA
Gm23047,NA,NA,NA
Gm23953,NA,NA,NA
Gm26332,NA,NA,NA
Gm26032,NA,NA,NA
Gm22863,NA,NA,NA
Gm24618,NA,NA,NA
Gm22046,NA,NA,NA
Gm24760,NA,NA,NA
Gm25350,NA,NA,NA
Gm26502,NA,NA,NA
Gm23313,NA,NA,NA
Gm25471,NA,NA,NA
Gm22776,NA,NA,NA
Gm23446,NA,NA,NA
Gm25210,NA,NA,NA
LOC115486763,NA,NA,NA
Gm22851,NA,NA,NA
Gm25074,NA,NA,NA
Gm25157,NA,NA,NA
Gm22631,NA,NA,NA
Gm25474,NA,NA,NA
Gm22941,NA,NA,NA
Gm26246,NA,NA,NA
Gm22047,NA,NA,NA
Gm25597,NA,NA,NA
Gm26097,NA,NA,NA
Gm22258,NA,NA,NA
Gm26201,NA,NA,NA
Gm23619,NA,NA,NA
Gm22812,NA,NA,NA
Gm26433,NA,NA,NA
Snord116l17,NA,NA,NA
Gm25615,NA,NA,NA
Snord116l16,NA,NA,NA
Snord116l15,NA,NA,NA
Snord116l14,NA,NA,NA
Snord116l13,NA,NA,NA
Snord116l2,NA,NA,NA
Snord116l8,NA,NA,NA
Snord116l7,NA,NA,NA
Snord116l6,NA,NA,NA
Snord116l5,NA,NA,NA
Snord116l4,NA,NA,NA
Snord116l3,NA,NA,NA
Snord116l1,NA,NA,NA
Snord116l9,NA,NA,NA
Snord116l10,NA,NA,NA
Snord116l11,NA,NA,NA
Snord116l12,NA,NA,NA
Snord64,NA,NA,NA
LOC115486845,NA,NA,NA
Snrpn,NA,NA,NA
Snurf,NA,NA,NA
Gm29729,NA,NA,NA
LOC118567531,NA,NA,NA
Gm51483,NA,NA,NA
Gm31652,NA,NA,NA
Mir344d-1,NA,NA,NA
Mir344d-2,NA,NA,NA
Mir344d-3,NA,NA,NA
Mir344e,NA,NA,NA
Mir344h-1,NA,NA,NA
Mir344h-2,NA,NA,NA
Mir344b,NA,NA,NA
Mir344c,NA,NA,NA
Mir344,NA,NA,NA
Mir344-2,NA,NA,NA
Mir344g,NA,NA,NA
Gm23431,0.135405395,0.646040312,NA
Mir344f,NA,NA,NA
LOC118567532,-0.066615865,0.870758239,NA
Mir344i,NA,NA,NA
Gm42395,NA,NA,NA
Gm32061,-0.173038277,0.585327301,NA
Gm22494,NA,NA,NA
A26c2,NA,NA,NA
4930554H23Rik,NA,NA,NA
Gm39023,-0.006841407,0.982509707,NA
Gm32345,0.135405395,0.646040312,NA
E030018B13Rik,0.062606314,0.829326413,NA
Gm39024,NA,NA,NA
Gm32633,-0.040183271,0.919632456,NA
Gm20670,NA,NA,NA
Gm45988,NA,NA,NA
Mir211,NA,NA,NA
Mir6416,NA,NA,NA
Gm32963,NA,NA,NA
1810049I09Rik,NA,NA,NA
Gm51484,NA,NA,NA
Gm33234,0.377510531,0.308400544,NA
Gm51485,0.309392253,0.390120607,NA
Gm51486,NA,NA,NA
Mir7057,NA,NA,NA
Gm33515,NA,NA,NA
LOC118567534,0.062606314,0.829326413,NA
Gm33570,NA,NA,NA
Gm33627,NA,NA,NA
LOC118567535,NA,NA,NA
Gm51462,NA,NA,NA
Gm33926,NA,NA,NA
Gm23233,NA,NA,NA
Gm34350,-0.006794037,0.982575831,NA
Gm39027,NA,NA,NA
Gm16157,0.062606314,0.829326413,NA
Gm16158,-0.171104347,0.587628247,NA
4933436H12Rik,NA,NA,NA
Gm34549,NA,NA,NA
Gm5334,NA,NA,NA
Gm34612,0.062606314,0.829326413,NA
Gm34664,NA,NA,NA
Gm23795,NA,NA,NA
LOC118567468,NA,NA,NA
Gm34782,NA,NA,NA
Gm39029,NA,NA,NA
Gm34838,NA,NA,NA
Gm38584,0.135405395,0.646040312,NA
4930402F11Rik,0.062606314,0.829326413,NA
Gm23815,-0.074302853,0.798075179,NA
Gm35209,NA,NA,NA
Gm24120,NA,NA,NA
Gm35271,NA,NA,NA
Gm35325,NA,NA,NA
Gm28258,-0.007444688,0.981681482,NA
Gm44812,0.098337835,0.819274722,NA
Gm35842,NA,NA,NA
Gm35894,NA,NA,NA
Gm39031,NA,NA,NA
Gm39032,NA,NA,NA
Gm42397,NA,NA,NA
Gm45990,NA,NA,NA
Gm36011,NA,NA,NA
Gm39033,NA,NA,NA
Gm36071,0.466336056,0.252715649,NA
6030442E23Rik,NA,NA,NA
Gm36212,NA,NA,NA
Gm39034,NA,NA,NA
Gm29328,NA,NA,NA
Gm36260,0.273570783,0.420571024,NA
Gm44689,NA,NA,NA
4930441H08Rik,NA,NA,NA
Gm36633,NA,NA,NA
1700011C11Rik,NA,NA,NA
Gm39035,NA,NA,NA
Rpl17-ps10,-0.228342204,0.577041644,NA
Gm36865,0.062606314,0.829326413,NA
Gm20083,NA,NA,NA
Gm30075,-0.007444688,0.981681482,NA
Gm39036,0.062606314,0.829326413,NA
Gm26176,NA,NA,NA
Gm4971,NA,NA,NA
Gm30236,0.062606314,0.829326413,NA
Gm10619,NA,NA,NA
Mir7234,NA,NA,NA
Gm21269,NA,NA,NA
LOC118567488,0.318308815,0.466940301,NA
Gm39037,NA,NA,NA
